person_id,person_name,project_id_number,institution_id,institution_name
20456980,Professorin Dr. Lut Missinne,20088795,10272,Westfälische Wilhelms-Universität Münster
1489520,Professorin Dr. Susanne Günthner,5137240,10272,Westfälische Wilhelms-Universität Münster
1026816,Professor Dr. Joachim Cuntz,5075312,10272,Westfälische Wilhelms-Universität Münster
1316584,Professorin Dr. Martina Wagner-Egelhaaf,39235621,10272,Westfälische Wilhelms-Universität Münster
69487916,Dr. Raimund Vogl,131460588,10272,Westfälische Wilhelms-Universität Münster
261322,Professorin Dr. Karin Böllert,272825,10272,Westfälische Wilhelms-Universität Münster
1302809,Professor Dr. Tomas Tomasek,272943,10272,Westfälische Wilhelms-Universität Münster
1394400,Professorin Dr. Cornelia Denz,271207,10272,Westfälische Wilhelms-Universität Münster
245447290,Professorin Dr. Sophie Helene Richter,77943891,10272,Westfälische Wilhelms-Universität Münster
1685604,Professorin Dr. Kornelia Möller,273635,10272,Westfälische Wilhelms-Universität Münster
1367337,"Dr. Kristina Riehemann, Ph.D.",5196727,10272,Westfälische Wilhelms-Universität Münster
1657316,Professor Dr. Burkhard Wilking,5075260,10272,Westfälische Wilhelms-Universität Münster
5147,Professor Dr. Gerd Althoff,272943,10272,Westfälische Wilhelms-Universität Münster
222803338,Dr. Jürgen Berkemeier,222802093,10272,Westfälische Wilhelms-Universität Münster
19841322,Professor Dr. Alexander Kappes,269952272,10272,Westfälische Wilhelms-Universität Münster
1462765,Professorin Dr. Angela Stevens,272999,10272,Westfälische Wilhelms-Universität Münster
1718536,Professor Dr. Jürgen Klingauf,5306190,10272,Westfälische Wilhelms-Universität Münster
1596938,Professor Dr. Marco Schöller,39235621,10272,Westfälische Wilhelms-Universität Münster
222833298,Professor Dr. Michael Becken,225894017,10272,Westfälische Wilhelms-Universität Münster
193651348,Privatdozent Dr. Cristian Alejandro Strassert,225765956,10272,Westfälische Wilhelms-Universität Münster
1739951,Privatdozent Dr. Jörg Schürmann,260664241,10272,Westfälische Wilhelms-Universität Münster
1449814,Professor Dr. Joachim Renn,273297,10272,Westfälische Wilhelms-Universität Münster
1030454,Professor Dr. Christopher Deninger,5075230,10272,Westfälische Wilhelms-Universität Münster
1026672,Professor Dr. Colin Walker Cryer,271207,10272,Westfälische Wilhelms-Universität Münster
1463800,Privatdozent Dr. Hubert Koller,5230344,10272,Westfälische Wilhelms-Universität Münster
269945548,Professorin Dr. Sita Steckel,276238207,10272,Westfälische Wilhelms-Universität Münster
992854,Professor Dr. Thomas Bauer,5324732,10272,Westfälische Wilhelms-Universität Münster
389222832,Professorin Dr. Annie Waldherr,175526080,10272,Westfälische Wilhelms-Universität Münster
243288820,Dr. Svetlana Gurevich,84378473,10272,Westfälische Wilhelms-Universität Münster
1476060,Privatdozentin Dr. Cornelia Cramer,5230362,10272,Westfälische Wilhelms-Universität Münster
257935,Professorin Dr. Barbara Stollberg-Rilinger,272943,10272,Westfälische Wilhelms-Universität Münster
1273135,Professor Dr. Elmar Schwertheim,5206928,10272,Westfälische Wilhelms-Universität Münster
5154,Professor Dr. Arnold Angenendt,5214274,10272,Westfälische Wilhelms-Universität Münster
1747288,Professor Dr. Hubert Wolf,5137124,10272,Westfälische Wilhelms-Universität Münster
276251734,Professor Dr. André Krischer,276251406,10272,Westfälische Wilhelms-Universität Münster
241937607,Dr. Andreas Faust,241938463,10272,Westfälische Wilhelms-Universität Münster
77616491,Professor Dr. Arno Rohrbach,290760032,10272,Westfälische Wilhelms-Universität Münster
1669614,Professor Dr. Amand Berteloot,272943,10272,Westfälische Wilhelms-Universität Münster
12898132,Dr. Frank Wübbeling,12897970,10272,Westfälische Wilhelms-Universität Münster
1825422,Privatdozent Dr. Gunther Brunklaus,5377042,10272,Westfälische Wilhelms-Universität Münster
5415,Professor Dr. Gerhard Erker,785486,10272,Westfälische Wilhelms-Universität Münster
260716702,Professor Dr. Frederik Witt,218623147,10272,Westfälische Wilhelms-Universität Münster
1494326,Professor Dr. Andreas Heuer,5230434,10272,Westfälische Wilhelms-Universität Münster
1459009,Professor Dr. Alfons Khoukaz,269952272,10272,Westfälische Wilhelms-Universität Münster
1570900,Professor Dr. Hans Neumann,5314074,10272,Westfälische Wilhelms-Universität Münster
1335988,Professor Dr. Bernhard Wünsch,12836703,10272,Westfälische Wilhelms-Universität Münster
1499838,Professor Dr. Joachim Jose,220612582,10272,Westfälische Wilhelms-Universität Münster
175245622,Professorin Dr. Regina Grundmann,39235621,10272,Westfälische Wilhelms-Universität Münster
1596376,Professor Dr. Klaus Langer,160441991,10272,Westfälische Wilhelms-Universität Münster
159706082,Dr. Christian Mück-Lichtenfeld,159705709,10272,Westfälische Wilhelms-Universität Münster
201191705,Professor Dr. Joscha Kärtner,175526080,10272,Westfälische Wilhelms-Universität Münster
1135816,Professor Dr. Werner Klaffke,5240502,10272,Westfälische Wilhelms-Universität Münster
269378371,Professor Dr. Ulrich Willems,39235621,10272,Westfälische Wilhelms-Universität Münster
227382016,Professor Dr. Michael Weiss,260716839,10272,Westfälische Wilhelms-Universität Münster
1669661,Professor Dr. Ulrich Dobrindt,272963,10272,Westfälische Wilhelms-Universität Münster
1649371,Professor Dr. Peter Schneider,5075272,10272,Westfälische Wilhelms-Universität Münster
1218754,Professor Dr. Joachim Poeschke,272943,10272,Westfälische Wilhelms-Universität Münster
260484,Professor Dr. Dietrich Tränhardt,268931,10272,Westfälische Wilhelms-Universität Münster
273766463,Dr. Saeed Amirjalayer,84378503,10272,Westfälische Wilhelms-Universität Münster
1384496,Professorin Dr. Christel Meier-Staubach,272943,10272,Westfälische Wilhelms-Universität Münster
318667017,Dr. Hongying Gao,225765956,10272,Westfälische Wilhelms-Universität Münster
1175477,Professor Dr. Helmut Maurer,271207,10272,Westfälische Wilhelms-Universität Münster
41550239,Professor Dr. Wilhelm Winter,179713667,10272,Westfälische Wilhelms-Universität Münster
1063249,Professor Dr. Hans Joachim Galla,5218142,10272,Westfälische Wilhelms-Universität Münster
1091033,Professor Dr. Günter Haufe,5240472,10272,Westfälische Wilhelms-Universität Münster
36627557,Professor Dr. Raimar Wulkenhaar,36627565,10272,Westfälische Wilhelms-Universität Münster
20456915,Privatdozentin Dr. Christiane Frantz,20088795,10272,Westfälische Wilhelms-Universität Münster
329835536,Professor Dr. Michael Ryan Hansen,325278203,10272,Westfälische Wilhelms-Universität Münster
6512,Professor Dr. Hans-Ulrich Thamer,5214492,10272,Westfälische Wilhelms-Universität Münster
133859251,Professorin Dr. Olga Garcia Mancheno,159650367,10272,Westfälische Wilhelms-Universität Münster
1286691,Professor Dr. Nikolaus Staubach,272943,10272,Westfälische Wilhelms-Universität Münster
1554675,Professorin Dr. Cornelia Blasberg,216621636,10272,Westfälische Wilhelms-Universität Münster
323905243,Professor Dr. Martin Hils,323904309,10272,Westfälische Wilhelms-Universität Münster
1191213,Professor Dr. Bruno Moerschbacher,77760487,10272,Westfälische Wilhelms-Universität Münster
251211026,Dr. Ludger Tebben,159745072,10272,Westfälische Wilhelms-Universität Münster
1061635,Professor Dr. Klaus Funke,5230399,10272,Westfälische Wilhelms-Universität Münster
235079463,Professor Dr. Timo Strünker,109629143,10272,Westfälische Wilhelms-Universität Münster
1040356,Professor Dr. Siegfried Echterhoff,5075318,10272,Westfälische Wilhelms-Universität Münster
241947341,Dr. Florian Büther,12897970,10272,Westfälische Wilhelms-Universität Münster
1223054,Professor Dr. Andreas Püschel,375559,10272,Westfälische Wilhelms-Universität Münster
1195606,Professor Dr. Gernot Münster,271207,10272,Westfälische Wilhelms-Universität Münster
259135,Professor Dr. Jens Leker,84437777,10272,Westfälische Wilhelms-Universität Münster
1197979,Professor Dr. Frank Natterer,271207,10272,Westfälische Wilhelms-Universität Münster
1006696,Professor Dr. Siegfried Bosch,5075282,10272,Westfälische Wilhelms-Universität Münster
203664186,Dr. Harry Mönig,84437212,10272,Westfälische Wilhelms-Universität Münster
1756814,Professor Dr. Roland Wedlich-Söldner,163085356,10272,Westfälische Wilhelms-Universität Münster
221576584,Professor Dr. Eugen Hellmann,201421535,10272,Westfälische Wilhelms-Universität Münster
969067,Professor Dr. Dietrich Thränhardt,20088795,10272,Westfälische Wilhelms-Universität Münster
1222770,Professor Dr. Hans-Georg Purwins,271207,10272,Westfälische Wilhelms-Universität Münster
177618218,Professorin Dr. Christine Achten,177613737,10272,Westfälische Wilhelms-Universität Münster
1220314,Professor Dr. Detlef Pollack,271177,10272,Westfälische Wilhelms-Universität Münster
15192671,Professor Dr. Karl A.E. Enenkel,39235621,10272,Westfälische Wilhelms-Universität Münster
249621780,Privatdozent Dr. Christian Klein-Bösing,269952272,10272,Westfälische Wilhelms-Universität Münster
80074399,Dr. Till Kleinebecker,227390157,10272,Westfälische Wilhelms-Universität Münster
159697870,Privatdozent Dr. Ulrich Hennecke,159697695,10272,Westfälische Wilhelms-Universität Münster
258025744,Dr. Fabian Dielmann,246264642,10272,Westfälische Wilhelms-Universität Münster
1417234,Professorin Dr. Simone König,49864907,10272,Westfälische Wilhelms-Universität Münster
1688703,Professorin Dr. Ursula Anna Frohne,273201,10272,Westfälische Wilhelms-Universität Münster
60945862,Professor Dr. Christoph Scherber,152112243,10272,Westfälische Wilhelms-Universität Münster
1872456,Professor Dr. Mark Stein,216621636,10272,Westfälische Wilhelms-Universität Münster
1269391,Professor Dr. Reiner Schulze,5214480,10272,Westfälische Wilhelms-Universität Münster
1591952,Professor Dr. Gerhard Schewe,175526080,10272,Westfälische Wilhelms-Universität Münster
254361734,Professor Dr. Michael Grünbart,276253524,10272,Westfälische Wilhelms-Universität Münster
1129600,Professor Dr. Hagen Keller,5214242,10272,Westfälische Wilhelms-Universität Münster
112700610,Dr. Alexandra Deters,77760487,10272,Westfälische Wilhelms-Universität Münster
1762173,Professor Dr.-Ing. Bernd Hellingrath,5434119,10272,Westfälische Wilhelms-Universität Münster
1652458,Professor Dr. Jürgen Gadau,5187404,10272,Westfälische Wilhelms-Universität Münster
53059733,Professor Dr. Martin Burger,12897970,10272,Westfälische Wilhelms-Universität Münster
231743146,Professor Dr. Ryan Gilmour,251207433,10272,Westfälische Wilhelms-Universität Münster
1384840,Professorin Dr. Gabriele Müller-Oberhäuser,272943,10272,Westfälische Wilhelms-Universität Münster
1614414,Professorin Dr. Susanne Kramarz-Bein,272943,10272,Westfälische Wilhelms-Universität Münster
1413781,Professor Dr. Ulrich Hansen,271207,10272,Westfälische Wilhelms-Universität Münster
1417645,Professor Dr. Hartmut Bracht,5230391,10272,Westfälische Wilhelms-Universität Münster
74013109,Professor Dr. Niko Busch,24184485,10272,Westfälische Wilhelms-Universität Münster
187007085,Dr. Mark P. Waller,159705709,10272,Westfälische Wilhelms-Universität Münster
1012798,Professor Dr. Ludwig Bröcker,5075306,10272,Westfälische Wilhelms-Universität Münster
252001,Professorin Dr. Marianne Heimbach-Steins,271761,10272,Westfälische Wilhelms-Universität Münster
1832154,Professorin Dr. Sabine Schlacke,49926684,10272,Westfälische Wilhelms-Universität Münster
1480064,Professor Dr. Jürgen Elstrodt,5075246,10272,Westfälische Wilhelms-Universität Münster
987858,Professor Dr. Rolf Ahmann,276251406,10272,Westfälische Wilhelms-Universität Münster
246274922,Professorin Dr. Anette Marohn,251211160,10272,Westfälische Wilhelms-Universität Münster
12918839,Professor Dr. Friso Wielenga,20088795,10272,Westfälische Wilhelms-Universität Münster
1818079,Professorin Dr. Annette Zimmer,20088795,10272,Westfälische Wilhelms-Universität Münster
248870507,Professor Dr. Reinhard Achenbach,39235621,10272,Westfälische Wilhelms-Universität Münster
1121487,Professorin Dr. Renate de Jong-Meyer,273421,10272,Westfälische Wilhelms-Universität Münster
1566017,Professor Dr. Martin Kintzinger,272943,10272,Westfälische Wilhelms-Universität Münster
201580363,Professor Dr. Matthias Pohlig,276248644,10272,Westfälische Wilhelms-Universität Münster
253703956,Professor Dr. Wolfgang Eric Wagner,276254171,10272,Westfälische Wilhelms-Universität Münster
1348751,Professor Dr. Johannes Hahn,5206998,10272,Westfälische Wilhelms-Universität Münster
1385486,Privatdozent Dr. Gottfried Pohlentz,5346520,10272,Westfälische Wilhelms-Universität Münster
1099135,Professor Dr. Andreas Hensel,77760487,10272,Westfälische Wilhelms-Universität Münster
1520360,Professor Dr. Eduard Mühle,276257985,10272,Westfälische Wilhelms-Universität Münster
1395913,Professor Dr. Markus Lappe,5360421,10272,Westfälische Wilhelms-Universität Münster
1805047,Privatdozent Dr. Michael Kuhlmann,12938886,10272,Westfälische Wilhelms-Universität Münster
1780091,Professor Dr. Klaus Schubert,20088795,10272,Westfälische Wilhelms-Universität Münster
78436436,Professor Dr. Edzer Pebesma,52793820,10272,Westfälische Wilhelms-Universität Münster
1831125,Professor Dr. Michael Schäfers,5216532,10272,Westfälische Wilhelms-Universität Münster
1785080,Professor Dr. Thorsten Kleine,196761283,10272,Westfälische Wilhelms-Universität Münster
256872778,Professor Dr. Gustavo Fernández Huertas,325278203,10272,Westfälische Wilhelms-Universität Münster
1335595,Professor Dr. Ernst-Ulrich Würthwein,5358737,10272,Westfälische Wilhelms-Universität Münster
12898216,Professor Dr. Xiaoyi Jiang,12898163,10272,Westfälische Wilhelms-Universität Münster
1661678,Professor Dr. Karl Löning,5207016,10272,Westfälische Wilhelms-Universität Münster
1835494,Professor Dr. Rudolf Bratschitsch,5433006,10272,Westfälische Wilhelms-Universität Münster
1661755,Professor Dr. Walter Mayer,5207146,10272,Westfälische Wilhelms-Universität Münster
2043016,Professor Dr. Jürgen Heidrich,19882384,10272,Westfälische Wilhelms-Universität Münster
386235093,Dr. Felicitas Lips,246264642,10272,Westfälische Wilhelms-Universität Münster
1246501,Professor Dr. Hans Jürgen Schäfer,5358697,10272,Westfälische Wilhelms-Universität Münster
1158126,Professor Dr. Wulfhard Lange,271207,10272,Westfälische Wilhelms-Universität Münster
1112918,Professor Dr. Wolfgang Hübner,5207164,10272,Westfälische Wilhelms-Universität Münster
252436171,Professorin Dr. Elisabeth Timm,252436209,10272,Westfälische Wilhelms-Universität Münster
1723157,Professor Dr. Heiko Wagner,213621156,10272,Westfälische Wilhelms-Universität Münster
19882644,Professor Dr. Werner Freitag,19882598,10272,Westfälische Wilhelms-Universität Münster
230407454,Professor Dr. Mouhanad Khorchide,39235621,10272,Westfälische Wilhelms-Universität Münster
1089032,Professor Dr. F. Ekkehardt Hahn,273217,10272,Westfälische Wilhelms-Universität Münster
1661768,Dr. Ingo Kottsieper,5207170,10272,Westfälische Wilhelms-Universität Münster
1155730,Professor Dr. Tilmann Kuhn,271207,10272,Westfälische Wilhelms-Universität Münster
261940718,Professorin Dr. Barbara Winckler,216621636,10272,Westfälische Wilhelms-Universität Münster
133529171,Dr.-Ing. Christian Wenzel,201000768,10662,Fraunhofer-Institut für Produktionstechnologie (IPT)
101475873,Dr. Ulrich Salzer,130047907,10483,Universitätsklinikum Freiburg
108420706,"Professor Dr. Marc Timmers, Ph.D.",397725197,10483,Universitätsklinikum Freiburg
1762512,Professor Dr. Klaus Warnatz,5372108,10483,Universitätsklinikum Freiburg
1386617,Professor Dr. E. Schöpf,5355192,10483,Universitätsklinikum Freiburg
1212427,Professor Dr. Hans-Hartmut Peter,5372108,10483,Universitätsklinikum Freiburg
1844357,Professor Dr. Stefan Schmidt,230349823,10483,Universitätsklinikum Freiburg
275954955,Dr. Ralph Fritsch,397752388,10483,Universitätsklinikum Freiburg
1240035,Dr. Felicia Mechthild Rosenthal,5355180,10483,Universitätsklinikum Freiburg
316250361,Dr. Maike Hofmann,316250345,10483,Universitätsklinikum Freiburg
62441093,Dr. Stefan Hefft,62420624,10483,Universitätsklinikum Freiburg
1159707,Privatdozent Dr. Winand Lange,5355138,10483,Universitätsklinikum Freiburg
275518801,"Dr. Marta Rizzi, Ph.D.",275511902,10483,Universitätsklinikum Freiburg
1872102,Privatdozentin Dr. Marcia Machein,5454964,10483,Universitätsklinikum Freiburg
1770551,Professor Dr. Philipp Tobias Meyer,166284775,10483,Universitätsklinikum Freiburg
1430027,Dr. Renate Weber-Nordt,5355172,10483,Universitätsklinikum Freiburg
1338518,Professor Dr. Josef Zentner,5130625,10483,Universitätsklinikum Freiburg
261514386,Professor Dr. Ian Frew,397726014,10483,Universitätsklinikum Freiburg
1198216,Professor Dr. Michael Nassal,271699,10483,Universitätsklinikum Freiburg
1393966,Dr. Uwe Martens,5205794,10483,Universitätsklinikum Freiburg
991357,Professor Dr. Joachim Bauer,5360299,10483,Universitätsklinikum Freiburg
1453890,Professor Dr. Hartmut Hengel,375188,10483,Universitätsklinikum Freiburg
1614407,Dr. Rolf Knoth,5360295,10483,Universitätsklinikum Freiburg
1645104,Dr. Ursula Kapp,5355138,10483,Universitätsklinikum Freiburg
21684680,"Professorin Dr. Katharina Domschke, Ph.D.",968378,10483,Universitätsklinikum Freiburg
1384170,Professor Dr. Carl Herrman Lücking,5360323,10483,Universitätsklinikum Freiburg
1660833,Dr. Xiaowen Tong,5205864,10483,Universitätsklinikum Freiburg
1249886,Professor Dr. Gerd Scherer,455540,10483,Universitätsklinikum Freiburg
1734385,Dr. Thomas Freiman,5336394,10483,Universitätsklinikum Freiburg
1258141,Professorin Dr. Annette Schmitt-Gräff,275568584,10483,Universitätsklinikum Freiburg
1556604,Professor Dr. Michael Hüll,5360299,10483,Universitätsklinikum Freiburg
166262429,Privatdozentin Dr. Christine Dierks,166262412,10483,Universitätsklinikum Freiburg
201644831,Dr. Florian Grahammer,267102929,10483,Universitätsklinikum Freiburg
1323818,Professor Dr. Cornelius Weiller,273559,10483,Universitätsklinikum Freiburg
210857846,Privatdozentin Dr. Brita Fritsch,62461741,10483,Universitätsklinikum Freiburg
1793875,Professor Dr. Bernward Passlick,5359763,10483,Universitätsklinikum Freiburg
1660859,Dr. Manuela Kleinschmidt,5355248,10483,Universitätsklinikum Freiburg
1394722,Dr. Leonhard Mohr,5205850,10483,Universitätsklinikum Freiburg
1160506,Dr. Georg Bernhard Landwehrmeyer,5360323,10483,Universitätsklinikum Freiburg
1090970,Professor Dr. Georg Häcker,5137064,10483,Universitätsklinikum Freiburg
1053529,Professor Dr. Paul Fisch,5184794,10483,Universitätsklinikum Freiburg
1373760,Professorin Dr. Monika Martha Engelhardt,5205794,10483,Universitätsklinikum Freiburg
237079726,"Dr. Stathis Hadjidemetriou, Ph.D.",237079734,10483,Universitätsklinikum Freiburg
1202582,Professorin Dr. Charlotte Niemeyer,5355170,10483,Universitätsklinikum Freiburg
60740660,Professor Dr. Horst Urbach,223897666,10483,Universitätsklinikum Freiburg
251959623,Dr. Matthias Benndorf,251959626,10483,Universitätsklinikum Freiburg
1087765,Professorin Dr. Carola A. Haas,5336260,10483,Universitätsklinikum Freiburg
216344525,Privatdozent Dr. Tonio Ball,194657344,10483,Universitätsklinikum Freiburg
1461132,Professor Dr. Ulrich G. Hofmann,39133334,10483,Universitätsklinikum Freiburg
1395102,"Dr. Marie Follo, Ph.D.",5355248,10483,Universitätsklinikum Freiburg
1401209,Professor Dr. Reinhard Voll,272991,10483,Universitätsklinikum Freiburg
1050990,Professor Dr. Thomas J. Feuerstein,5130625,10483,Universitätsklinikum Freiburg
1816084,Privatdozentin Dr. Susanne Kirschnek,5418037,10483,Universitätsklinikum Freiburg
1755725,Dr. Ekkehart Ullrich Lausch,5360760,10483,Universitätsklinikum Freiburg
91114299,Professor Dr. Robert Zeiser,129985818,10483,Universitätsklinikum Freiburg
258482303,"Dr. Alexander Nyström, Ph.D.",397727910,10483,Universitätsklinikum Freiburg
1864015,Dr. Zsolt Ruzsics,5153070,10483,Universitätsklinikum Freiburg
1350051,Professorin Dr. Leena Kaarina Bruckner-Tuderman,5218100,10483,Universitätsklinikum Freiburg
324668715,Dr. Clemens Lange,324665245,10483,Universitätsklinikum Freiburg
1568564,Professor Dr. Dirk Behringer,5355176,10483,Universitätsklinikum Freiburg
1446933,Professor Dr. Stefan Martin,5432282,10483,Universitätsklinikum Freiburg
1632097,Professor Dr. Andreas Schulze-Bonhage,273559,10483,Universitätsklinikum Freiburg
1004719,Professor Dr. Hubert E. Blum,5205850,10483,Universitätsklinikum Freiburg
1271062,Professor Dr. Roland Schüle,5093960,10483,Universitätsklinikum Freiburg
324662052,Dr. Daniel Erny,324661612,10483,Universitätsklinikum Freiburg
1315532,Professor Dr. Gerd Walz,455540,10483,Universitätsklinikum Freiburg
1837571,Dr. Lars Kaestner,13307018,10335,Universität des Saarlandes
1727815,Professor Dr. Matthew W. Crocker,273311,10335,Universität des Saarlandes
214846497,Professorin Dr. Verena Wolf,5425851,10335,Universität des Saarlandes
1636395,Professor Dr. Elmar Heinzle,272785,10335,Universität des Saarlandes
1482615,Privatdozentin Dr. Ulrike Fischer,5357658,10335,Universität des Saarlandes
1171534,Professor Dr. Manfred Lücke,969654,10335,Universität des Saarlandes
211747180,Professor Dr. Christoph Vatter,211741315,10335,Universität des Saarlandes
1652632,Dr. Steffi Urbschat,5357666,10335,Universität des Saarlandes
228321014,Dr. Jean-Baptiste Fleury,228304807,10335,Universität des Saarlandes
228304118,Dr. Mohammad Reza Shaebani,228302770,10335,Universität des Saarlandes
1000592,Professorin Dr. Rita Bernhardt,272785,10335,Universität des Saarlandes
1636405,Professor Dr. Christoph Wittmann,110570597,10335,Universität des Saarlandes
1644505,Professor Dr. Markus Hoth,272107,10335,Universität des Saarlandes
1171987,Professor Dr. Hans-Jürgen Lüsebrink,271879,10335,Universität des Saarlandes
211746361,Professorin Dr. Astrid Fellner,211741315,10335,Universität des Saarlandes
1619253,Dr. Gilbert Mohr,5356168,10335,Universität des Saarlandes
1780938,"Privatdozentin Dr. Ute Becherer, Ph.D.",12754050,10335,Universität des Saarlandes
1585364,Dr. Klaus-Peter Janzen,5346005,10335,Universität des Saarlandes
1440432,Professor Dr. Gert Smolka,5350679,10335,Universität des Saarlandes
214807574,Professor Dr.-Ing. Jan Reineke,5425816,10335,Universität des Saarlandes
1442777,"Professor Dr. Peter Lipp, Ph.D.",272107,10335,Universität des Saarlandes
1472744,Professor Dr. Dieter Bruns,272107,10335,Universität des Saarlandes
1809199,Professor Dr. Albrecht Ott,969654,10335,Universität des Saarlandes
256250242,Dr. Ingmar Steiner,256249535,10335,Universität des Saarlandes
1336477,Professor Dr. Klaus D. Zang,5357666,10335,Universität des Saarlandes
280136672,Professor Dr. Josef van Genabith,281064030,10335,Universität des Saarlandes
194371376,Professorin Dr. Gabriela Weitze-Schmithüsen,324812890,10335,Universität des Saarlandes
1384527,Professor Dr. Wolfgang Meyerhof,5213794,10335,Universität des Saarlandes
200547741,Professor Dr.-Ing. Matthias Nienhaus,206974980,10335,Universität des Saarlandes
122961231,Professorin Dr. Trese Leinders-Zufall,192492687,10335,Universität des Saarlandes
1850931,Professor Dr. Alexander Koller,5350679,10335,Universität des Saarlandes
216300411,Professor Dr. Jens Dittrich,288901098,10335,Universität des Saarlandes
256277652,Dr. Stefan Thater,256239806,10335,Universität des Saarlandes
1137946,Professor Dr. Klaus Knorr,5084552,10335,Universität des Saarlandes
1339844,Professor Dr. Richard Zimmermann,272107,10335,Universität des Saarlandes
1003831,Professor Dr. Rainer Birringer,5104182,10335,Universität des Saarlandes
1352212,Professor Dr. Jens Rettig,272107,10335,Universität des Saarlandes
256280693,Dr. Hannah Kermes,256244912,10335,Universität des Saarlandes
1686473,Professor Dr. Raimund Seidel,273089,10335,Universität des Saarlandes
1257529,Dr. Heinz Schmitt,5084546,10335,Universität des Saarlandes
1695346,Professor Dr. Roland Brünken,819792,10335,Universität des Saarlandes
378138,Professor Dr. Volkhard Helms,969654,10335,Universität des Saarlandes
1850942,Dr. Ivana Kruijff-Korbayová,5350695,10335,Universität des Saarlandes
289770039,Professor Dr. Christian Rossow,289769767,10335,Universität des Saarlandes
1589602,Professor Dr.-Ing. Philipp Slusallek,5090253,10335,Universität des Saarlandes
1254908,Professor Dr. Gabriel Schlenstedt,272107,10335,Universität des Saarlandes
1216972,Professor Dr. Manfred Pinkal,5350679,10335,Universität des Saarlandes
1436577,Dr. Rudolf Schmits,5192551,10335,Universität des Saarlandes
1285324,Professor Dr. Michael Springborg,5166144,10335,Universität des Saarlandes
1178724,Professor Dr. Wilhelm F. Maier,5418174,10335,Universität des Saarlandes
269668336,Dr. Varsha Pattu,192421907,10335,Universität des Saarlandes
256281222,Dr. Noam Ordan,256244912,10335,Universität des Saarlandes
1508068,Dr. Elmar Krause,5178020,10335,Universität des Saarlandes
1662826,Professor Dr. Ludger Santen,969654,10335,Universität des Saarlandes
1054850,Professor Dr. Veit Flockerzi,272107,10335,Universität des Saarlandes
1386478,Privatdozent Dr. Andreas Schmid,272107,10335,Universität des Saarlandes
22442987,Professor Dr. Christian Ducho,107479273,10335,Universität des Saarlandes
1036351,Professor Dr. H. Peter Dörrenbächer,211741315,10335,Universität des Saarlandes
1041528,Professor Dr. Karl-Heinz Ehses,5345965,10335,Universität des Saarlandes
13840731,Professor Dr. Antonio Krüger,39134088,10335,Universität des Saarlandes
1652782,Professor Dr. Tobias Hartmann,273467,10335,Universität des Saarlandes
299371732,Professor Dr. Moritz Weber,324822080,10335,Universität des Saarlandes
1816327,Sylvia Kuhn,5284520,10335,Universität des Saarlandes
2019870,Professor Dr. Roy Lancaster,5235172,10335,Universität des Saarlandes
1784151,Professor Dr. Ingo Reich,5167770,10335,Universität des Saarlandes
256242555,Dr. Maria Staudte,256242182,10335,Universität des Saarlandes
1188602,Professorin Dr. Nine Miedema,245837858,10335,Universität des Saarlandes
39256070,Professor Dr. Martin van der Laan,39236591,10335,Universität des Saarlandes
1600348,Professor Dr. Christian Wagner,969654,10335,Universität des Saarlandes
1300562,Professor Dr. Gerald Thiel,272107,10335,Universität des Saarlandes
199700802,Professorin Dr. Tanja Michael,42922499,10335,Universität des Saarlandes
1541942,Dr.-Ing. Andreas Tschöpe,5345941,10335,Universität des Saarlandes
1816295,Privatdozent Dr. Michael Koblischka,5346001,10335,Universität des Saarlandes
1602049,Professorin Dr. Tania Avgustinova,256249350,10335,Universität des Saarlandes
376708,Professor Dr. Dietrich Klakow,256240386,10335,Universität des Saarlandes
1384468,Professor Dr. Günther Meißner,5345987,10335,Universität des Saarlandes
1273486,Professor Dr. Günter Schwitzgebel,5345953,10335,Universität des Saarlandes
1234838,Professor Dr. Heiko Rieger,969654,10335,Universität des Saarlandes
1826814,Professor Dr. Ralf Seemann,969654,10335,Universität des Saarlandes
1850914,Dr. Geert-Jan M. Kruijff,5350653,10335,Universität des Saarlandes
1653625,Professor Dr. Frank M. Spinath,42922499,10335,Universität des Saarlandes
1169140,Professor Dr. Kuno Lorenz,5356160,10335,Universität des Saarlandes
1828949,Privatdozent Dr. Martin Jung,5178154,10335,Universität des Saarlandes
1322361,Professor Dr. Cornelius Welter,5357726,10335,Universität des Saarlandes
197315309,Professor Dr. Ralf Mohrmann,13307018,10335,Universität des Saarlandes
201415128,Professor Dr.-Ing. Christoph Sorge,46753651,10335,Universität des Saarlandes
239673317,Professor Dr. Vladimir Lazic,201428332,10335,Universität des Saarlandes
1383895,Professor Dr. Bernd Lindemann,5178062,10335,Universität des Saarlandes
1278447,Professor Dr.-Ing. Stefan Seelecke,209172102,10335,Universität des Saarlandes
233250270,Professorin Dr. Vera Demberg,256240099,10335,Universität des Saarlandes
254511048,Professorin Dr. Franziska Lautenschläger,254511230,10335,Universität des Saarlandes
1650612,Dr. Ralf Kautenburger,5114420,10335,Universität des Saarlandes
1290833,Professor Dr. Karlheinz Stierle,5137246,10335,Universität des Saarlandes
1519201,Professor Dr. Bernd Möbius,273025,10335,Universität des Saarlandes
163055415,Dr. Karin Schwarz,13307018,10335,Universität des Saarlandes
1189994,Professor Dr. Mathias Montenarh,272107,10335,Universität des Saarlandes
228281228,Dr. Konstantin Doubrovinski,228279681,10335,Universität des Saarlandes
